"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FAXDC2",-1.53627456692007,3.91889810236822,-8.13694733311977,2.54423942358232e-15,1.50821585039897e-14,23.6019431705134
"FAM166B",-1.50071327213193,2.04189349890646,-8.13501143957328,2.58093792087625e-15,1.52950569039348e-14,23.5878349548292
"COL4A5",-1.30691315219688,2.43914457149667,-8.1348512804203,2.58399734138337e-15,1.53085358897326e-14,23.5866678816704
"C1QC",-1.39925351357314,8.57988231234534,-8.13431112738398,2.59434197324573e-15,1.53651538123934e-14,23.5827319428803
"FAM155B",1.11551565446577,1.32820089336205,8.13011308944531,2.67614585230201e-15,1.58256132678733e-14,23.552149111596
"NAP1L2",-1.0238142056585,1.62062479767475,-8.1294240370933,2.68981402758875e-15,1.59016195756482e-14,23.547130539394
"DOCK2",-1.02842728379485,3.14152960500443,-8.116563745387,2.95793747820434e-15,1.74444072081703e-14,23.4535270780869
"PDGFRL",1.17667426374152,4.03165242276475,8.10981467327858,3.10903597427532e-15,1.83023026279178e-14,23.404451049035
"VWA3A",-1.23749409859656,1.03285053358001,-8.1093453603548,3.11982187547651e-15,1.83602552919186e-14,23.4010396333945
"APLNR",-1.20441850203415,3.42885997548712,-8.10374905661507,3.25131966837668e-15,1.9122583682856e-14,23.3603724065598
"CD163",-1.48223891725114,5.38569537949253,-8.10088812669843,3.32064218329611e-15,1.9512649744147e-14,23.3395912005429
"WNT2",-1.22256259320608,3.09936332951419,-8.08861334638563,3.63500617019102e-15,2.1276568228462e-14,23.250495819722
"KCNK17",-1.19148444152857,1.71462088545797,-8.08430164480065,3.75226146970244e-15,2.19431350655492e-14,23.2192251809945
"AKR7A3",2.07696870857446,2.52316954846173,8.07875628947614,3.90856848442998e-15,2.28229973508497e-14,23.1790269307807
"PLA1A",-1.38281397294698,3.26742035758413,-8.07781167840363,3.93582753133312e-15,2.29752901357647e-14,23.1721816344979
"RCOR2",1.35573940281613,2.06541578459851,8.07683326436148,3.96425989389827e-15,2.31343389319862e-14,23.1650920493225
"VWA3B",-1.13956457527378,1.08505675515815,-8.0746536514657,4.02832960092455e-15,2.34941723106553e-14,23.1493010340723
"PLEKHG6",1.1334461945521,3.04889890030842,8.07340388435871,4.06552643480486e-15,2.37040245315394e-14,23.1402481597045
"PTAFR",-1.19422889002837,4.42488373600946,-8.06280188960342,4.39501946007541e-15,2.55945250910274e-14,23.0634958347593
"HLA-DOA",-1.44581295136512,5.43451333214297,-8.0613141472818,4.44331691418117e-15,2.58603431146748e-14,23.0527318546439
"ALDH3B2",1.61797372303904,2.79759482039412,8.059233460738,4.51174325104028e-15,2.623510096155e-14,23.0376805070689
"CACHD1",-1.41333485020234,3.22875458673056,-8.05670663609149,4.59624121712213e-15,2.6702559564353e-14,23.0194060243759
"UGDH",1.32363448682981,6.32286066636153,8.05608591254426,4.61723628538881e-15,2.68165453466164e-14,23.014917529498
"WNT11",-1.15035488544723,1.74826688218888,-8.05044081968253,4.8125705222417e-15,2.78928864473343e-14,22.9741101019039
"XAGE2",-2.09950785772799,1.81609266895114,-8.05024712371223,4.8194156589629e-15,2.79242613181086e-14,22.9727103101596
"CDHR3",-1.66368824756501,1.95214608744224,-8.04390483861826,5.04893668605206e-15,2.922808316654e-14,22.9268910295478
"C4orf48",1.23929257270264,4.04441594993806,8.03959661587812,5.21096651409027e-15,3.01392289217979e-14,22.8957830497139
"ECT2L",-1.06692889255371,0.914997050868989,-8.03142531481191,5.53250799292678e-15,3.19232258538612e-14,22.836817760408
"POSTN",1.53367516079686,6.56274169571957,8.02706412434989,5.71205627263877e-15,3.29202817627878e-14,22.8053663297492
"MX2",1.08400284818802,3.60643021402348,8.02462454696455,5.81498820818794e-15,3.35036085743839e-14,22.7877788595348
"STK32A",1.32402816291367,2.82678116864815,8.01751619918649,6.12545981310788e-15,3.52403665885083e-14,22.736557453361
"EIF4EBP1",1.20514575460676,6.42726704006424,8.00813298811307,6.56046078525465e-15,3.76873834152641e-14,22.6689992361963
"IFT57",-1.18792694596657,5.98159052124026,-7.99173054811257,7.39527825206865e-15,4.23334639712635e-14,22.5510548642158
"MUC20",1.62240703120031,4.4774605674898,7.9845052335171,7.7954911386661e-15,4.45459899435702e-14,22.499161336687
"SLC39A4",1.102226877961,4.68053370669928,7.98341742372055,7.85756816623108e-15,4.48875664751039e-14,22.4913517351775
"DIO2",1.32436152753431,2.0905127638647,7.9808999136378,8.00310946018673e-15,4.569222593736e-14,22.4732812925963
"TXNIP",-1.10797381881077,9.11086934916609,-7.98022527416519,8.0425613056423e-15,4.59040307708346e-14,22.4684395696062
"SRCIN1",1.09032265815151,1.99602613926973,7.97890036260194,8.12059936641463e-15,4.63358833947292e-14,22.4589319540924
"VMO1",-1.26250491392596,3.93663083017604,-7.97180894962067,8.55116353926083e-15,4.87071677880269e-14,22.4080651522437
"PPP1R32",-1.00983356895968,2.0249259425402,-7.96237093679385,9.15931715878986e-15,5.21103157957639e-14,22.3404222421575
"DAAM2",-1.31099716617491,3.31858642118183,-7.96092192281715,9.25639080247951e-15,5.26318920760227e-14,22.3300427299117
"HLA-DRA",-1.35837780998177,11.5648815534901,-7.95672817058171,9.5430994834484e-15,5.41673658980484e-14,22.3000107461802
"FAM178B",1.08310331087617,1.41068216402251,7.9484751227204,1.01331512878615e-14,5.73662843446046e-14,22.2409466163047
"LYPD3",1.81401869419276,3.24489310095064,7.946731671951,1.02623299798058e-14,5.80302179171218e-14,22.2284756349146
"PDZD4",-1.06037226702934,1.62056208998653,-7.94645627392658,1.02828832917285e-14,5.81295863300232e-14,22.226505900788
"MAP7D2",1.59858040838489,2.13711859768379,7.93207627491562,1.14144283786713e-14,6.43583685080155e-14,22.1237315262973
"SLC7A11",1.75504316860923,2.80668150033437,7.9310091901878,1.15031317441478e-14,6.48397625451199e-14,22.116110975605
"NETO2",1.07292871870875,3.25225716985617,7.91752660930362,1.26842218727913e-14,7.13528639126184e-14,22.0198963426121
"FGF7",-1.06106979193464,2.48429520751472,-7.90859333202512,1.35318781249539e-14,7.60286347439405e-14,21.9562188264141
"PKIA",-1.2159828254468,2.59965475354978,-7.90813886362809,1.35764642137906e-14,7.62400753128588e-14,21.952980860193
"KCNQ3",1.29654976538016,2.73602059661174,7.90651260236545,1.37372006109665e-14,7.70983089253752e-14,21.941395404853
"GPR84",1.07571347059787,2.10308505623594,7.90515585818303,1.38727337411719e-14,7.77918131552832e-14,21.9317314468775
"SOCS3",-1.15958313455549,7.31063892200482,-7.90443383118608,1.39453981726107e-14,7.81768038403065e-14,21.9265890606924
"TGFB2",-1.38200801886374,2.93268489227713,-7.90082614183721,1.43141371042925e-14,8.01517702971623e-14,21.9009001945217
"IGLL5",1.90636158510132,6.25471422177183,7.89715350344185,1.46993918159045e-14,8.21674515865823e-14,21.8747585206121
"CTSH",-1.43812868773004,7.70063124932251,-7.88515022308763,1.60312586304451e-14,8.94585513789903e-14,21.7893877831633
"MUC3A",2.0397693780177,2.5922021297305,7.88327793178582,1.62494692053095e-14,9.05984556635651e-14,21.7760809184728
"EGFL7",-1.14662308220267,5.6508585681517,-7.87828173530636,1.68462061186848e-14,9.37914809970625e-14,21.7405840678052
"ATP10A",-1.17451865165415,3.12678338731104,-7.8741836130903,1.73517733116416e-14,9.64813874194458e-14,21.7114813322913
"YBX2",1.42552132725702,1.47581357823894,7.85982727979033,1.9243746496633e-14,1.06743682572194e-13,21.6096261360782
"RCN3",1.31683090428755,5.41076843849169,7.85964862931348,1.92685277496291e-14,1.06820379960494e-13,21.6083595897712
"IGFALS",-1.21940777782157,1.64513494238203,-7.85805291245489,1.94912761589433e-14,1.08024540758134e-13,21.5970477487886
"SCD",-1.16312626908849,7.73789212913592,-7.85326010341027,2.01756938295869e-14,1.11690762633674e-13,21.5630832238216
"MZB1",1.72443825511736,4.94823848056255,7.83545996133351,2.29314492399844e-14,1.26622891995304e-13,21.4370874823097
"MT1A",-1.79735745383031,2.66330002405166,-7.83404537219556,2.3165736603866e-14,1.27880373899009e-13,21.4270843923321
"USP44",-1.02233317447213,1.94989303176007,-7.82494030170063,2.47312557893474e-14,1.36175517125817e-13,21.3627338526462
"XKRX",1.63559162284724,3.01895232759174,7.82467865988283,2.4777751313819e-14,1.36393023955239e-13,21.3608855773924
"SMOX",1.07103131318598,3.57111089999306,7.82415801848549,2.48705294104588e-14,1.36826497910347e-13,21.3572078402059
"HLA-DPA1",-1.37492141449833,7.89547948200207,-7.82094546261196,2.54506318971078e-14,1.39791622961147e-13,21.334519163495
"PROC",1.41250850208167,1.71166208745921,7.82093524958164,2.54524972124817e-14,1.39791622961147e-13,21.3344470459424
"C2",-1.30781761213861,5.23764401784512,-7.81674048166552,2.62301439846174e-14,1.43819650866458e-13,21.3048328352305
"CMKLR1",-1.0964030336243,3.4664270623763,-7.81283154180537,2.69758694710734e-14,1.47866886535791e-13,21.2772480438855
"COL7A1",1.47386583608595,2.18575200765601,7.8104431283561,2.74417669609798e-14,1.50336174449435e-13,21.2603988518596
"ABLIM1",-1.10138087172735,5.42801645926809,-7.80705436335382,2.81164431598492e-14,1.53816266745172e-13,21.2364997562244
"RGN",-1.12134062828394,2.7158933501614,-7.80684570457213,2.81585159289254e-14,1.54003235042578e-13,21.2350284740487
"IL1B",-1.19845550719489,2.89636201822461,-7.80371254357041,2.87977844931301e-14,1.57455338090697e-13,21.2129399336687
"PALM",-1.03931079213797,3.47469330603817,-7.7975353660998,3.01003408289543e-14,1.64438920780699e-13,21.1694122744752
"PRSS12",-1.56455688945007,2.58794095946814,-7.78328718458481,3.33304505395392e-14,1.81576473986769e-13,21.0691181803514
"DNAI1",-1.27429290246896,1.21018856173553,-7.78284887625942,3.34350541289724e-14,1.82095465143074e-13,21.0660352416091
"E2F1",1.12071574090602,4.43584891824953,7.77312248774992,3.58413935239713e-14,1.94874462753836e-13,20.9976586294835
"LAMA3",-1.69304480249777,3.80302787957003,-7.76607126665339,3.76918816874165e-14,2.04707537886295e-13,20.9481316854094
"SHE",-1.44980462634938,3.15182459470496,-7.75789596319585,3.99555149618952e-14,2.16760057942098e-13,20.8907548201975
"CD4",-1.05444405185686,6.11174734136696,-7.75149877810955,4.18198191223552e-14,2.26621820601082e-13,20.8458914465966
"SULT1A2",-1.11949468943021,2.67679418758964,-7.74620982349415,4.3425709411913e-14,2.34867335180405e-13,20.8088226953427
"SLC6A8",1.29300145978487,4.03747904158221,7.74382873501001,4.41683834842723e-14,2.38751658285411e-13,20.7921410210946
"NKG7",-1.37958357988384,4.85341850901552,-7.73630934083743,4.65968990241502e-14,2.51600033684386e-13,20.7394881397581
"SASH3",-1.03308541503333,4.87182799963445,-7.72860388145654,4.92220238837642e-14,2.65040621702113e-13,20.6855753599073
"MGP",-1.28276627348495,7.65976887140809,-7.72145629441897,5.17871597198453e-14,2.78698944816817e-13,20.6356047640875
"COCH",1.45999249642902,1.83365718281711,7.7206593780672,5.20811981321766e-14,2.8012675321893e-13,20.6300356414518
"LRRC46",-1.39976158978642,2.42135674292369,-7.72058056536066,5.21103669485142e-14,2.80206365204542e-13,20.6294848967584
"COL17A1",2.2420850542673,3.10121570921514,7.7193154893138,5.25807852581714e-14,2.82580064725852e-13,20.6206451449496
"CLDN4",1.03246991807803,7.90077108006504,7.71805422220965,5.3053953967827e-14,2.85044425408961e-13,20.6118331772275
"FBN3",-1.07273201879352,0.924638668673564,-7.71742038147712,5.32933237266758e-14,2.8617282286381e-13,20.607405226805
"ENC1",1.01353948299756,5.39119826892895,7.71679383566284,5.35309847882571e-14,2.87369886134153e-13,20.6030285277392
"FKBP10",1.36961993551457,6.02888566978066,7.70369724975258,5.87449313393713e-14,3.14580559009269e-13,20.5116090659531
"HSD11B1",-1.13283934198387,3.65520613175216,-7.69908284142315,6.06987545795314e-14,3.24775805367517e-13,20.4794286445623
"CLIC2",-1.12530797739757,5.15687164228394,-7.69796649264986,6.1180977366464e-14,3.27150405289574e-13,20.471645690685
"SUGCT",1.04856800162317,2.05934038254274,7.69793905490086,6.11928769161855e-14,3.27150405289574e-13,20.471454411879
"TESMIN",1.07003845478602,1.47053161364454,7.69620462490304,6.19497346729158e-14,3.30924589242913e-13,20.4593641749931
"UNC13D",-1.19305997787854,4.5449595114365,-7.67383253151029,7.2579929501705e-14,3.85912313269289e-13,20.303612763888
"RGS16",-1.15080520498791,5.19489431136178,-7.67223956277471,7.34019733136359e-14,3.90176801726858e-13,20.2925367848889
"PTN",-1.53576588194807,3.49663867581542,-7.66320611890831,7.82401742449374e-14,4.15102861343584e-13,20.2297622231357
"MAATS1",-1.0212497965733,1.3250579091986,-7.66177484404392,7.90350621731991e-14,4.19206096699457e-13,20.2198216285654
"LEMD1",1.3500745604261,2.02060210662976,7.66005131587326,8.00028271418957e-14,4.2422380036661e-13,20.2078532589592
"P2RY13",-1.08816210419689,2.93541120429484,-7.65641329762615,8.20840870461846e-14,4.34787058571901e-13,20.1825976491853
"TYRP1",-1.04938921167126,1.37634412465749,-7.65272388757622,8.42492291490309e-14,4.45650316271644e-13,20.1569952380685
"HEY1",-1.08553057080425,3.70239262006414,-7.65074590025608,8.5433093624068e-14,4.51545155813062e-13,20.1432732632185
"IGFL2",1.24965949859571,1.37654842858411,7.65055778452786,8.55465346733095e-14,4.52022234010716e-13,20.1419683903415
"AXIN2",-1.05898851693311,3.23452019919546,-7.64688003767641,8.77944171207072e-14,4.63161608658111e-13,20.1164627853595
"CENPW",1.12040369808089,4.38185702134975,7.64490440514653,8.90258777742298e-14,4.69389482084564e-13,20.1027656633969
"HSF4",1.29362363050038,3.19000786561888,7.63601003458601,9.47841170875013e-14,4.98536848855862e-13,20.0411364002627
"MFAP2",1.23237618687745,4.47986771172318,7.63049422922148,9.85378395451497e-14,5.17721843924853e-13,20.0029466299372
"XKR9",1.06812598493093,1.79758283410156,7.6276198130151,1.0055166967893e-13,5.28160305345588e-13,19.9830539497972
"SNX10",-1.02175427500735,4.68309792996647,-7.62302865121051,1.03852689149809e-13,5.44472848518473e-13,19.9512930295178
"ADAMTS12",1.1432016630993,2.81138177767407,7.60363567816604,1.19014702860323e-13,6.22624396428348e-13,19.8173075637455
"RASGEF1A",1.15430085342026,2.41071461365855,7.59369235390956,1.27614342590836e-13,6.65695600927727e-13,19.7487174062113
"ZBBX",-1.1318204705771,0.988863623771064,-7.59140980865736,1.29673242659635e-13,6.76027065381145e-13,19.7329824926506
"ADAMDEC1",1.61115069110136,3.04861185255118,7.58521568520205,1.35426813520529e-13,7.04891685105652e-13,19.6903022525231
"DMBT1",-2.56497129834677,4.48185317827614,-7.58363100968444,1.36938735173116e-13,7.1219097388834e-13,19.6793877097079
"HGF",-1.00146276505619,2.29345039148968,-7.58281813721646,1.37720728673276e-13,7.16067014480115e-13,19.6737897269787
"NHS",1.0400597258969,2.20623061989079,7.57859148497242,1.41858279915048e-13,7.36010117899223e-13,19.6446900762222
"HLA-DPB1",-1.25669354984852,8.6391346078461,-7.5743480622324,1.46135393302847e-13,7.57596644227919e-13,19.6154882968928
"HLA-DRB1",-1.35528352595973,10.6867298265983,-7.57208144772313,1.4847180189771e-13,7.69504531600062e-13,19.5998957087915
"REEP6",1.4959747624448,4.02436951826982,7.56824779795993,1.52507536093519e-13,7.90211072378295e-13,19.5735317870979
"LRP1",-1.01726457641502,5.7564277614769,-7.56012692595375,1.61416781811903e-13,8.34600078387473e-13,19.5177207819374
"FEZF1",1.45953981601939,1.42940615415717,7.55525347126817,1.67007491053504e-13,8.62363541968886e-13,19.4842513005863
"TSC22D3",-1.09610464854206,6.96272115073516,-7.55415092944189,1.68298519948159e-13,8.68570001203741e-13,19.4766818096281
"CACNG6",-1.35849753397415,1.16234558988145,-7.54380903407081,1.80897152606509e-13,9.31126198808324e-13,19.4057236196089
"DRC1",-1.42021666893488,1.57925880012574,-7.54167633216004,1.83608512129065e-13,9.44334602334694e-13,19.3911005411547
"ENPP2",-1.06371344810864,4.63180311983335,-7.53838271994137,1.87874604292661e-13,9.65257746975703e-13,19.3685242170923
"ERFE",1.27938898439952,1.68812968800955,7.53468236770649,1.92784067440701e-13,9.87879050787178e-13,19.3431694921169
"MTMR11",1.03630448156518,3.88059151316702,7.53272168575277,1.95436410968818e-13,1.0012073346795e-12,19.3297390775852
"MS4A8",-1.99009040742517,2.19884394205077,-7.53250193651147,1.95735911019781e-13,1.00247832789359e-12,19.3282340024388
"HLA-DRB5",-1.64713270493436,9.05303524347832,-7.53126852516416,1.97425357787551e-13,1.01060019761958e-12,19.3197869647233
"STRIP2",1.2526203018656,2.12181605349433,7.51832008187379,2.16051427225813e-13,1.10247278523941e-12,19.2311777310206
"CAPN5",1.26769670016447,4.16771465664428,7.51748565463508,2.17309396994865e-13,1.10860192769836e-12,19.2254718347161
"CDHR4",-1.40964812798849,1.33821096777429,-7.50603813557723,2.35313543097922e-13,1.1976304882669e-12,19.1472449806607
"IQCA1",-1.12405493372291,1.83996750251084,-7.50400064170083,2.38668582538526e-13,1.21343935486154e-12,19.133331972135
"OPLAH",1.00809897594768,4.10861368330831,7.49115423662492,2.60933718438467e-13,1.32422334392543e-12,19.04568177088
"TNFSF11",1.1349572854686,1.24376803477253,7.4781263443284,2.85600480691257e-13,1.44564395923218e-12,18.956919189116
"APOBEC3B",1.41450754247985,3.12869474813985,7.47773250965395,2.8638085704572e-13,1.44921791773811e-12,18.9542378616365
"SPNS2",-1.32536176142834,4.26389269328853,-7.47279499180539,2.96344465486297e-13,1.4969194795077e-12,18.9206318162874
"MIF",1.05562729635777,6.6974675230841,7.47117780660241,2.99681468000219e-13,1.5129918898287e-12,18.9096287925621
"CLPSL2",1.19605064487261,1.13773006354631,7.46962664994863,3.02916979817885e-13,1.52893112251248e-12,18.899076852969
"SLC16A3",1.08777245132174,5.64167430380614,7.46898816619178,3.04258745914803e-13,1.53530616340916e-12,18.894734009342
"PITX2",1.42390871098518,1.29751105353132,7.46483062897459,3.13140017634129e-13,1.57889600928604e-12,18.8664627017708
"FOXA3",1.63571731845487,2.58990273489312,7.45839189625311,3.27400530918273e-13,1.64909415147187e-12,18.8227047690974
"ARMC4",-1.08636604989905,1.1761628617594,-7.45640456611863,3.31929846016116e-13,1.67018260754703e-12,18.8092050484151
"DSG2",1.11179580224335,6.2626322491464,7.45199494944613,3.42201272337363e-13,1.72053400732034e-12,18.7792615587271
"KRT16",1.98000626166256,2.20238292338295,7.45036404399208,3.46078931523342e-13,1.73913357420761e-12,18.7681905899514
"HIF3A",-1.43821222955671,2.17566216829849,-7.44666958637975,3.55023641296251e-13,1.78270496297652e-12,18.7431191164678
"ALDH3B1",-1.22844548009192,5.5722074292858,-7.44047643779622,3.70531271235502e-13,1.85770472568277e-12,18.7011138779111
"PLOD2",1.34776597466801,4.93442705819274,7.43747972444254,3.78272603706684e-13,1.89408230811077e-12,18.6807988934153
"FOXO6",1.23943844396431,2.28073327839321,7.43257602868271,3.91285048295163e-13,1.95472138752576e-12,18.6475708362
"AIF1",-1.03471990025624,6.07947138391026,-7.42295200081004,4.18117625433653e-13,2.08502890535222e-12,18.5824096763325
"ID1",-1.37838309616677,6.73540695000121,-7.40188646727332,4.83332152659547e-13,2.39980320094683e-12,18.440024593718
"S100P",2.99644519903425,6.47493116636216,7.39765136312768,4.97603891834885e-13,2.46815073816271e-12,18.4114391690714
"C5orf49",-1.46842860331988,2.39821636859343,-7.39511461720234,5.06350209690752e-13,2.51089451807748e-12,18.3943235111243
"MESP2",1.00067714125327,1.22338171614296,7.38932602336536,5.26879051815533e-13,2.6093758627624e-12,18.3552854693875
"CKMT1A",1.02281596837593,1.33645584276667,7.37349610461626,5.87295353502605e-13,2.89681873529623e-12,18.2486579844705
"TRIM31",1.50988958032245,1.98113923866597,7.37099873008951,5.97430075527054e-13,2.94457385974327e-12,18.2318533617257
"GSTA4",-1.00983636814875,5.05599617400988,-7.37002638755358,6.01422378180982e-13,2.96350193068815e-12,18.225311822339
"KCNA3",-1.15178790880197,2.39686942631909,-7.36940910991606,6.03970448566303e-13,2.97530579903729e-12,18.2211593902663
"RBP7",-1.03048034870589,3.1184266135301,-7.3688233115548,6.06398400757313e-13,2.98651212372977e-12,18.2172189852338
"MAOA",-1.37059895944734,5.8656400882192,-7.36650586683766,6.16098024131973e-13,3.03275107638714e-12,18.2016331018617
"S100A2",1.88807896633706,4.60706397736741,7.35698828425285,6.5756062771494e-13,3.23032869579962e-12,18.1376654535164
"CD79A",1.65009145091712,5.03886152164497,7.34930285556374,6.93035547690847e-13,3.40288828968142e-12,18.086061591625
"SCARA3",-1.20676050124523,3.71888494170235,-7.34889720582531,6.94959423131171e-13,3.41061742056548e-12,18.0833390926948
"IRX2",-2.00579671412843,4.02365021646442,-7.34029167867355,7.37034053860395e-13,3.60983805937702e-12,18.0256127904114
"FCER1A",-1.72748303549024,3.20465596687863,-7.33656056701258,7.56046378916899e-13,3.70016876487234e-12,18.0006016964707
"FNDC1",1.50734101734586,3.29988969990263,7.33178426449864,7.81090354598936e-13,3.81507768237993e-12,17.9685996376866
"RASL11A",-1.09997889692838,4.03359056490215,-7.32694261331031,8.07309904098392e-13,3.94018144635409e-12,17.9361773357488
"NFE2L3",1.02741247279087,4.71858334387612,7.31941497543656,8.49804738419679e-13,4.13722960893635e-12,17.8858034370241
"TAS1R3",1.04869078613984,1.89254909178901,7.31190236388098,8.94407445538139e-13,4.34678006736365e-12,17.835572848006
"LRRN4",-1.89177772961355,3.66892095468457,-7.31076109934306,9.01381751737691e-13,4.37958353366721e-12,17.8279458993621
"CKMT1B",1.08070905786328,1.39889822697043,7.29453057679181,1.00655548712881e-12,4.87480796262061e-12,17.7195858562108
"NTM",-1.24434289642541,2.74854282438826,-7.29343844898104,1.01405088422159e-12,4.90745270346743e-12,17.7123016389065
"SMKR1",1.4629267811756,2.63506851437003,7.29024494275239,1.03628478620381e-12,5.00635674642878e-12,17.6910069462816
"TGM2",-1.03964491665051,7.41106814633764,-7.28582625397313,1.06784153802328e-12,5.15753182666371e-12,17.6615553416841
"FSTL3",-1.14856334444524,5.21383867706985,-7.2851420603268,1.07281161641149e-12,5.18025376451431e-12,17.6569963537332
"UNC13B",-1.01992353452727,5.71070613099643,-7.27675562215157,1.1356126019728e-12,5.46320981161213e-12,17.6011438596144
"CFAP43",-1.17128552428677,1.49475721830855,-7.26848781089104,1.20106162029885e-12,5.76602895720891e-12,17.5461336742207
"PLEKHA6",1.20170346406057,4.10970272857489,7.25938654506273,1.27740337036377e-12,6.12268319788761e-12,17.4856381160073
"PLAAT1",1.22696366160807,1.80128907235019,7.25359019287494,1.32849103289786e-12,6.34882641867361e-12,17.4471429370876
"FYB2",-1.00820595503618,1.25195916250465,-7.25260661737137,1.33735728349253e-12,6.38806737691768e-12,17.4406132755373
"PRAME",2.28149656419839,2.16370071607362,7.24912898138497,1.36917502705022e-12,6.5384477356906e-12,17.4175321980577
"PTPN13",-1.45415965468935,4.14482769140596,-7.24676657424983,1.39121283052351e-12,6.64206213799267e-12,17.4018581448753
"TMEM35A",-1.02103745802617,1.38508254072107,-7.23777349641627,1.47834350006757e-12,7.03909503950631e-12,17.3422299056483
"CLDN3",1.55345014056574,7.10964467178246,7.22997726809813,1.55820634510583e-12,7.40489725843057e-12,17.2905871609033
"SYCE3",1.0182595658489,1.84764653378052,7.22485530882097,1.61296891793344e-12,7.65394958794548e-12,17.2566841593324
"BMP5",-1.39463825486415,3.23216044113192,-7.22397812574345,1.62253552336989e-12,7.69747271035829e-12,17.2508799607588
"IGF2BP3",1.43312992337849,1.65892771339565,7.19363815400732,1.99007921547769e-12,9.38407034319665e-12,17.0504858063765
"TMEM125",-1.07022712443203,6.8628474431413,-7.19282084896519,2.00103654734216e-12,9.43345800889876e-12,17.045097262953
"AIM2",1.55831154011898,2.99280105577509,7.18826115694559,2.06326445175269e-12,9.71507643711557e-12,17.0150442937404
"CTSW",-1.19872304682345,4.07248729704169,-7.18724445285332,2.07739717444773e-12,9.77218453768791e-12,17.0083453546168
"NUPR1",-1.04425224713242,5.31266889545098,-7.18389599910979,2.12461887002004e-12,9.98949899276781e-12,16.9862883877911
"IL31RA",1.10856130841697,1.19914139581974,7.17701852163603,2.22494373703987e-12,1.04486100899323e-11,16.9410118869261
"CDKN2A",1.75498700411401,2.89469833486167,7.17664538711529,2.23051807817802e-12,1.04722662683452e-11,16.9385564647587
"CEBPA",-1.24436886795632,4.48836536545857,-7.17266586717222,2.29083000648483e-12,1.07347567555199e-11,16.9123757474829
"KRTAP4-1",1.29309670080523,1.1795028940743,7.1712397012122,2.31283239284628e-12,1.0830052858987e-11,16.9029961458916
"EDNRA",-1.00544088360388,4.20381911136154,-7.1685532277876,2.35484422207206e-12,1.10214847283589e-11,16.8853319874073
"CPVL",-1.16780541456648,4.84870336432904,-7.16337513459799,2.43794872198074e-12,1.13948927941774e-11,16.8513004614416
"GRHL1",1.05851653744194,2.95968743150313,7.16220167221671,2.45717904551851e-12,1.14756616199108e-11,16.8435910709881
"GSDMC",1.35142425405125,2.35409784622309,7.15741870450919,2.53711565336693e-12,1.18348162132541e-11,16.8121789306538
"PTPRC",-1.11824450747595,4.74397117386264,-7.1571060102209,2.54242978386143e-12,1.18539345146185e-11,16.8101259211104
"PAX9",1.31294039885337,2.15696602376754,7.13332146561281,2.98040127820539e-12,1.38298277727432e-11,16.6541869792428
"PGLYRP4",1.16198597727775,1.23923642778861,7.13263876385033,2.99401045878951e-12,1.38896731631236e-11,16.6497173773403
"IRAK3",-1.05291177755708,3.13533754766754,-7.13202105725143,3.006376644205e-12,1.39437250159168e-11,16.6456736025522
"NINJ2",-1.03444285864762,4.57926813969684,-7.13070022974504,3.03298770134081e-12,1.40638038847479e-11,16.6370278764336
"FGF18",-1.09804805219228,1.79207426472519,-7.12837498963375,3.08039875955175e-12,1.42802512497119e-11,16.6218108312316
"HILPDA",1.13241225908211,4.7414420861263,7.12801811651261,3.08773951941704e-12,1.43108801918228e-11,16.6194757174542
"DIRAS1",1.29776966074481,2.02786184235843,7.12328239145382,3.18679556213638e-12,1.47559529554477e-11,16.5884978927128
"AGR2",1.70317218438245,8.30948370802557,7.1078779632297,3.53111046857001e-12,1.6311522375301e-11,16.4878519731422
"RSPH1",-1.4008982637429,2.65768007656545,-7.09732438726266,3.78784982795488e-12,1.74561519836021e-11,16.419004730539
"RASSF9",-1.08935272271727,2.41811019655312,-7.08640540738401,4.07278378695651e-12,1.87250123048121e-11,16.3478639352502
"MPEG1",-1.03962124863429,4.88827400293255,-7.07603841548412,4.36276280135937e-12,1.9992237527e-11,16.2804044818854
"DNAAF1",-1.0846915966263,1.29669524100876,-7.07483885572173,4.39759883291831e-12,2.01424072424626e-11,16.2726041247888
"CYP27C1",1.0349437537415,1.3011412331699,7.07344892025302,4.43830552667348e-12,2.03193128372566e-11,16.2635672016481
"GLB1L2",1.13372310837877,3.72693970152485,7.07124554744123,4.50359525196574e-12,2.06037105791902e-11,16.2492446159088
"LOXL2",1.24002407692107,4.33128925564713,7.06891152725698,4.57378592675168e-12,2.09101141419217e-11,16.2340768647244
"FNDC4",1.25538493668719,3.70327436130994,7.06390687248636,4.72793451866912e-12,2.15895356866316e-11,16.2015680150755
"TMEM171",1.08205666956231,1.48595051387067,7.06239706613,4.77543262664896e-12,2.17962233834624e-11,16.1917645241748
"VNN2",-1.04069168628231,2.72197584944704,-7.05966801225302,4.86248083619195e-12,2.21831494147957e-11,16.1740486637146
"PRSS22",1.222374748663,4.74746612205231,7.0576866107152,4.9266565754992e-12,2.24549154456557e-11,16.1611898453969
"SGPP2",1.25308563156116,5.76039681766838,7.04306238799954,5.42676987485175e-12,2.46479489681494e-11,16.0663758837704
"S100A8",-1.69255353347616,5.52484271474902,-7.04048944053677,5.51977813261292e-12,2.50587134358356e-11,16.0497116474148
